»ÌselnÌk SC_T_PRVKU_P_DAT;;;;;;;;;;;;;;;;;
;;;;;;;;V˝znam: vrstva, barva, typ, tkouöùka, v˝öka textu, font, vzt. bod, öÌ¯ka textu;;;;;;;;;
;;;;;;;;ZruöenÈ prvky-minulost;Tisk·rna, plotr;Obrazovka;;;;;;;
KOD;SKUP_KOD;CLEN_KOD;TUM_KOD;POLOHOPIS;EDITOVATELNY;PLATNOST_OD;VYZNAM;MINULY_STAV;PRITOMNY_STAV;BUDOUCI_STAV;PRISLUSNOST;KRIVKA;TYP_PRVKU;PLATNOST_DO;;;Blok NVF
20542;10;84;2;a;n;1.1.1998;Hranice obce sporn· (znaËka uprost¯ed);1 147 2 0.13 205;1 0 1 5 205;1 3 2 5 205;n;n;1;;;;HP, SBP, SOBR
20543;10;84;3;a;n;1.1.1998;Hranice obce sporn· (znaËka na zaË·tku);1 147 2 0.13 205 4.7;1 0 1 5 205 4.7;1 3 2 5 205 4.7;n;n;1;;;;HP, SBP, SOBR
20544;10;84;4;a;n;1.1.1998;Hranice obce sporn· (znaËka na konci);1 147 2 0.13 205 4.7;1 0 1 5 205 4.7;1 3 2 5 205 4.7;n;n;1;;;;HP, SBP, SOBR
20545;10;84;5;a;n;1.1.1998;Hranice obce sporn· (na obou koncÌch);1 147 2 0.13 205 4.7;1 0 1 5 205 4.7;1 3 2 5 205 4.7;n;n;1;;;;HP, SBP, SOBR
20550;10;85;0;a;n;1.1.1998;Hranice obce podzemnÌ (bez znaËky);1 147 2 0.05;1 0 1 0.05;1 3 2 0.05;n;n;1;;;;HP, SBP, SOBR
20552;10;85;2;a;n;1.1.1998;Hranice obce podzemnÌ (znaËka uprost¯ed);1 147 2 0.05 205;1 0 1 0.05 205;1 3 2 0.05 205;n;n;1;;;;HP, SBP, SOBR
20553;10;85;3;a;n;1.1.1998;Hranice obce podzemnÌ (znaËka na zaË·tku);1 147 2 0.05 205 4.7;1 0 1 0.05 205 4.7;1 3 2 0.05 205 4.7;n;n;1;;;;HP, SBP, SOBR
20554;10;85;4;a;n;1.1.1998;Hranice obce podzemnÌ (znaËka na konci);1 147 2 0.05 205 4.7;1 0 1 0.05 205 4.7;1 3 2 0.05 205 4.7;n;n;1;;;;HP, SBP, SOBR
20555;10;85;5;a;n;1.1.1998;Hranice obce podzemnÌ (na obou koncÌch);1 147 2 0.05 205 4.7;1 0 1 0.05 205 4.7;1 3 2 0.05 205 4.7;n;n;1;;;;HP, SBP, SOBR
20400;11;86;0;a;n;1.1.1998;Hranice okresu (bez znaËky);1 147 2 0;1 0 1 0;1 3 2 0;n;n;1;;;;HP, SBP, SOBR
20402;11;86;2;a;n;1.1.1998;Hranice okresu (znaËka uprost¯ed);1 147 2 0 204;1 0 1 0 204;1 3 2 0 204;n;n;1;;;;HP, SBP, SOBR
20403;11;86;3;a;n;1.1.1998;Hranice okresu (znaËka na zaË·tku);1 147 2 0 204 6.5;1 0 1 0 204 6.5;1 3 2 0 204 6.5;n;n;1;;;;HP, SBP, SOBR
20404;11;86;4;a;n;1.1.1998;Hranice okresu (znaËka na konci);1 147 2 0 204 6.5;1 0 1 0 204 6.5;1 3 2 0 204 6.5;n;n;1;;;;HP, SBP, SOBR
20405;11;86;5;a;n;1.1.1998;Hranice okresu (na obou koncÌch);1 147 2 0 204 6.5;1 0 1 0 204 6.5;1 3 2 0 204 6.5;n;n;1;;;;HP, SBP, SOBR
20410;11;87;0;a;n;1.1.1998;Hranice okresu shora neviditeln· (bez znaËky);1 147 2 0.02;1 0 1 0.02;1 3 2 0.02;n;n;1;;;;HP, SBP, SOBR
20412;11;87;2;a;n;1.1.1998;Hranice okresu shora neviditeln· (znaËka uprost¯ed);1 147 2 0.02 204;1 0 1 0.02 204;1 3 2 0.02 204;n;n;1;;;;HP, SBP, SOBR
20413;11;87;3;a;n;1.1.1998;Hranice okresu shora neviditeln· (znaËka na zaË·tku);1 147 2 0.02 204 6.5;1 0 1 0.02 204 6.5;1 3 2 0.02 204 6.5;n;n;1;;;;HP, SBP, SOBR
20414;11;87;4;a;n;1.1.1998;Hranice okresu shora neviditeln· (znaËka na konci);1 147 2 0.02 204 6.5;1 0 1 0.02 204 6.5;1 3 2 0.02 204 6.5;n;n;1;;;;HP, SBP, SOBR
20415;11;87;5;a;n;1.1.1998;Hranice okresu shora neviditeln· (na obou koncÌch);1 147 2 0.02 204 6.5;1 0 1 0.02 204 6.5;1 3 2 0.02 204 6.5;n;n;1;;;;HP, SBP, SOBR
20420;11;88;0;a;n;1.1.1998;Hranice okresu pohybliv·, nest·l· (bez znaËky);1 147 2 0.10;1 0 1 0.10;1 3 2 0.10;n;n;1;;;;HP, SBP, SOBR
20422;11;88;2;a;n;1.1.1998;Hranice okresu pohybliv·, nest·l· (znaËka uprost¯ed);1 147 2 0.10 204;1 0 1 0.10 204;1 3 2 0.10 204;n;n;1;;;;HP, SBP, SOBR
20423;11;88;3;a;n;1.1.1998;Hranice okresu pohybliv·, nest·l· (znaËka na zaË·tku);1 147 2 0.10 204 6.5;1 0 1 0.10 204 6.5;1 3 2 0.10 204 6.5;n;n;1;;;;HP, SBP, SOBR
20424;11;88;4;a;n;1.1.1998;Hranice okresu pohybliv·, nest·l· (znaËka na konci);1 147 2 0.10 204 6.5;1 0 1 0.10 204 6.5;1 3 2 0.10 204 6.5;n;n;1;;;;HP, SBP, SOBR
20425;11;88;5;a;n;1.1.1998;Hranice okresu pohybliv·, nest·l· (na obou koncÌch);1 147 2 0.10 204 6.5;1 0 1 0.10 204 6.5;1 3 2 0.10 204 6.5;n;n;1;;;;HP, SBP, SOBR
20430;11;89;0;a;n;1.1.1998;Hranice okresu p¯evzat· (bez znaËky);1 147 2 0.12;1 0 1 0.12;1 3 2 0.12;n;n;1;;;;HP, SBP, SOBR
20432;11;89;2;a;n;1.1.1998;Hranice okresu p¯evzat· (znaËka uprost¯ed);1 147 2 0.12 204;1 0 1 0.12 204;1 3 2 0.12 204;n;n;1;;;;HP, SBP, SOBR
20433;11;89;3;a;n;1.1.1998;Hranice okresu p¯evzat· (znaËka na zaË·tku);1 147 2 0.12 204 6.5;1 0 1 0.12 204 6.5;1 3 2 0.12 204 6.5;n;n;1;;;;HP, SBP, SOBR
20434;11;89;4;a;n;1.1.1998;Hranice okresu p¯evzat·  (znaËka na konci);1 147 2 0.12 204 6.5;1 0 1 0.12 204 6.5;1 3 2 0.12 204 6.5;n;n;1;;;;HP, SBP, SOBR
20435;11;89;5;a;n;1.1.1998;Hranice okresu p¯evzat· (na obou koncÌch);1 147 2 0.12 204 6.5;1 0 1 0.12 204 6.5;1 3 2 0.12 204 6.5;n;n;1;;;;HP, SBP, SOBR
20440;11;90;0;a;n;1.1.1998;Hranice okresu sporn· (bez znaËky);1 147 2 0.13;1 0 1 5;1 3 2 5;n;n;1;;;;HP, SBP, SOBR
20442;11;90;2;a;n;1.1.1998;Hranice okresu sporn· (znaËka uprost¯ed);1 147 2 0.13 204;1 0 1 5 204;1 3 2 5 204;n;n;1;;;;HP, SBP, SOBR
20443;11;90;3;a;n;1.1.1998;Hranice okresu sporn· (znaËka na zaË·tku);1 147 2 0.13 204 6.5;1 0 1 5 204 6.5;1 3 2 5 204 6.5;n;n;1;;;;HP, SBP, SOBR
20444;11;90;4;a;n;1.1.1998;Hranice okresu sporn· (znaËka na konci);1 147 2 0.13 204 6.5;1 0 1 5 204 6.5;1 3 2 5 204 6.5;n;n;1;;;;HP, SBP, SOBR
20445;11;90;5;a;n;1.1.1998;Hranice okresu sporn· (na obou koncÌch);1 147 2 0.13 204 6.5;1 0 1 5 204 6.5;1 3 2 5 204 6.5;n;n;1;;;;HP, SBP, SOBR
20450;11;91;0;a;n;1.1.1998;Hranice okresu podzemnÌ (bez znaËky);1 147 2 0.05;1 0 1 0.05;1 3 2 0.05;n;n;1;;;;HP, SBP, SOBR
20452;11;91;2;a;n;1.1.1998;Hranice okresu podzemnÌ (znaËka uprost¯ed);1 147 2 0.05 204;1 0 1 0.05 204;1 3 2 0.05 204;n;n;1;;;;HP, SBP, SOBR
20453;11;91;3;a;n;1.1.1998;Hranice okresu podzemnÌ (znaËka na zaË·tku);1 147 2 0.05 204 6.5;1 0 1 0.05 204 6.5;1 3 2 0.05 204 6.5;n;n;1;;;;HP, SBP, SOBR
20454;11;91;4;a;n;1.1.1998;Hranice okresu podzemnÌ (znaËka na konci);1 147 2 0.05 204 6.5;1 0 1 0.05 204 6.5;1 3 2 0.05 204 6.5;n;n;1;;;;HP, SBP, SOBR
20455;11;91;5;a;n;1.1.1998;Hranice okresu podzemnÌ (na obou koncÌch);1 147 2 0.05 204 6.5;1 0 1 0.05 204 6.5;1 3 2 0.05 204 6.5;n;n;1;;;;HP, SBP, SOBR
20300;12;92;0;a;n;1.1.1998;Hranice kraje (bez znaËky);1 147 2 0;1 0 1 0;1 3 2 0;n;n;1;;;;HP, SBP, SOBR
20302;12;92;2;a;n;1.1.1998;Hranice kraje (znaËka uprost¯ed);1 147 2 0 203;1 0 1 0 203;1 3 2 0 203;n;n;1;;;;HP, SBP, SOBR
20303;12;92;3;a;n;1.1.1998;Hranice kraje (znaËka na zaË·tku);1 147 2 0 203 7.0;1 0 1 0 203 7.0;1 3 2 0 203 7.0;n;n;1;;;;HP, SBP, SOBR
20304;12;92;4;a;n;1.1.1998;Hranice kraje (znaËka na konci);1 147 2 0 203 7.0;1 0 1 0 203 7.0;1 3 2 0 203 7.0;n;n;1;;;;HP, SBP, SOBR
20305;12;92;5;a;n;1.1.1998;Hranice kraje (na obou koncÌch);1 147 2 0 203 7.0 -1;1 0 1 0 203 7.0 -1;1 3 2 0 203 7.0 -1;n;n;1;;;;HP, SBP, SOBR
20310;12;93;0;a;n;1.1.1998;Hranice kraje shora neviditeln· (bez znaËky);1 147 2 0.02;1 0 1 0.02;1 3 2 0.02;n;n;1;;;;HP, SBP, SOBR
20312;12;93;2;a;n;1.1.1998;Hranice kraje shora neviditeln· (znaËka uprost¯ed);1 147 2 0.02 203;1 0 1 0.02 203;1 3 2 0.02 203;n;n;1;;;;HP, SBP, SOBR
20313;12;93;3;a;n;1.1.1998;Hranice kraje shora neviditeln· (znaËka na zaË·tku);1 147 2 0.02 203 7.0;1 0 1 0.02 203 7.0;1 3 2 0.02 203 7.0;n;n;1;;;;HP, SBP, SOBR
20314;12;93;4;a;n;1.1.1998;Hranice kraje shora neviditeln· (znaËka na konci);1 147 2 0.02 203 7.0;1 0 1 0.02 203 7.0;1 3 2 0.02 203 7.0;n;n;1;;;;HP, SBP, SOBR
20315;12;93;5;a;n;1.1.1998;Hranice kraje shora neviditeln· (na obou koncÌch);1 147 2 0.02 203 7.0;1 0 1 0.02 203 7.0 -1;1 3 2 0.02 203 7.0 -1;n;n;1;;;;HP, SBP, SOBR
20320;12;94;0;a;n;1.1.1998;Hranice kraje pohybliv·, nest·l· (bez znaËky);1 147 2 0.10;1 0 1 0.10;1 3 2 0.10;n;n;1;;;;HP, SBP, SOBR
20322;12;94;2;a;n;1.1.1998;Hranice kraje pohybliv·, nest·l· (znaËka uprost¯ed);1 147 2 0.10 203;1 0 1 0.10 203;1 3 2 0.10 203;n;n;1;;;;HP, SBP, SOBR
20323;12;94;3;a;n;1.1.1998;Hranice kraje pohybliv·, nest·l· (znaËka na zaË·tku);1 147 2 0.10 203 7.0;1 0 1 0.10 203 7.0;1 3 2 0.10 203 7.0;n;n;1;;;;HP, SBP, SOBR
20324;12;94;4;a;n;1.1.1998;Hranice kraje pohybliv·, nest·l· (znaËka na konci);1 147 2 0.10 203 7.0;1 0 1 0.10 203 7.0;1 3 2 0.10 203 7.0;n;n;1;;;;HP, SBP, SOBR
20325;12;94;5;a;n;1.1.1998;Hranice kraje pohybliv·, nest·l· (na obou koncÌch);1 147 2 0.10 203 7.0;1 0 1 0.10 203 7.0 -1;1 3 2 0.10 203 7.0 -1;n;n;1;;;;HP, SBP, SOBR
20330;12;95;0;a;n;1.1.1998;Hranice kraje p¯evzat· (bez znaËky);1 147 2 0.12;1 0 1 0.12;1 3 2 0.12;n;n;1;;;;HP, SBP, SOBR
20332;12;95;2;a;n;1.1.1998;Hranice kraje p¯evzat· (znaËka uprost¯ed);1 147 2 0.12 203;1 0 1 0.12 203;1 3 2 0.12 203;n;n;1;;;;HP, SBP, SOBR
20333;12;95;3;a;n;1.1.1998;Hranice kraje p¯evzat· (znaËka na zaË·tku);1 147 2 0.12 203 7.0;1 0 1 0.12 203 7.0;1 3 2 0.12 203 7.0;n;n;1;;;;HP, SBP, SOBR
20334;12;95;4;a;n;1.1.1998;Hranice kraje p¯evzat· (znaËka na konci);1 147 2 0.12 203 7.0;1 0 1 0.12 203 7.0;1 3 2 0.12 203 7.0;n;n;1;;;;HP, SBP, SOBR
20335;12;95;5;a;n;1.1.1998;Hranice kraje p¯evzat· (na obou koncÌch);1 147 2 0.12 203 7.0;1 0 1 0.12 203 7.0 -1;1 3 2 0.12 203 7.0 -1;n;n;1;;;;HP, SBP, SOBR
20340;12;96;0;a;n;1.1.1998;Hranice kraje sporn· (bez znaËky);1 147 2 5;1 0 1 5;1 3 2 5;n;n;1;;;;HP, SBP, SOBR
20342;12;96;2;a;n;1.1.1998;Hranice kraje sporn· (znaËka uprost¯ed);1 147 2 0.13 203;1 0 1 5 203;1 3 2 5 203;n;n;1;;;;HP, SBP, SOBR
20343;12;96;3;a;n;1.1.1998;Hranice kraje sporn· (znaËka na zaË·tku);1 147 2 0.13 203 7.0;1 0 1 5 203 7.0;1 3 2 5 203 7.0;n;n;1;;;;HP, SBP, SOBR
20344;12;96;4;a;n;1.1.1998;Hranice kraje sporn· (znaËka na konci);1 147 2 0.13 203 7.0;1 0 1 5 203 7.0;1 3 2 5 203 7.0;n;n;1;;;;HP, SBP, SOBR
20345;12;96;5;a;n;1.1.1998;Hranice kraje sporn· (na obou koncÌch);1 147 2 0.13 203 7.0 -1;1 0 1 5 203 7.0 -1;1 3 2 5 203 7.0 -1;n;n;1;;;;HP, SBP, SOBR
20350;12;97;0;a;n;1.1.1998;Hranice kraje podzemnÌ (bez znaËky);1 147 2 0.05;1 0 1 0.05;1 3 2 0.05;n;n;1;;;;HP, SBP, SOBR
20352;12;97;2;a;n;1.1.1998;Hranice kraje podzemnÌ (znaËka uprost¯ed);1 147 2 0.05 203;1 0 1 0.05 203;1 3 2 0.05 203;n;n;1;;;;HP, SBP, SOBR
20353;12;97;3;a;n;1.1.1998;Hranice kraje podzemnÌ (znaËka na zaË·tku);1 147 2 0.05 203 7.0;1 0 1 0.05 203 7.0;1 3 2 0.05 203 7.0;n;n;1;;;;HP, SBP, SOBR
20354;12;97;4;a;n;1.1.1998;Hranice kraje podzemnÌ (znaËka na konci);1 147 2 0.05 203 7.0;1 0 1 0.05 203 7.0;1 3 2 0.05 203 7.0;n;n;1;;;;HP, SBP, SOBR
20355;12;97;5;a;n;1.1.1998;Hranice kraje podzemnÌ (na obou koncÌch);1 147 2 0.05 203 7.0;1 0 1 0.05 203 7.0 -1;1 3 2 0.05 203 7.0 -1;n;n;1;;;;HP, SBP, SOBR
20100;13;98;0;a;n;1.1.1998;Hranice st·tnÌ (bez znaËky);1 147 2 0;1 0 1 0;1 3 2 0;n;n;1;;;;HP, SBP, SOBR
20102;13;98;2;a;n;1.1.1998;Hranice st·tnÌ (znaËka uprost¯ed);1 147 2 0 201;1 0 1 0 201;1 3 2 0 201;n;n;1;;;;HP, SBP, SOBR
20103;13;98;3;a;n;1.1.1998;Hranice st·tnÌ (znaËka na zaË·tku);1 147 2 0 201 7.0;1 0 1 0 201 7.0;1 3 2 0 201 7.0;n;n;1;;;;HP, SBP, SOBR
20104;13;98;4;a;n;1.1.1998;Hranice st·tnÌ (znaËka na konci);1 147 2 0 201 7.0;1 0 1 0 201 7.0;1 3 2 0 201 7.0;n;n;1;;;;HP, SBP, SOBR
20105;13;98;5;a;n;1.1.1998;Hranice st·tnÌ (na obou koncÌch);1 147 2 0 201 7.0;1 0 1 0 201 7.0;1 3 2 0 201 7.0;n;n;1;;;;HP, SBP, SOBR
20110;13;99;0;a;n;1.1.1998;Hranice st·tnÌ shora neviditeln· (bez znaËky);1 147 2 0.02;1 0 1 0.02;1 3 2 0.02;n;n;1;;;;HP, SBP, SOBR
20112;13;99;2;a;n;1.1.1998;Hranice st·tnÌ shora neviditeln· (znaËka uprost¯ed);1 147 2 0.02 201;1 0 1 0.02 201;1 3 2 0.02 201;n;n;1;;;;HP, SBP, SOBR
20113;13;99;3;a;n;1.1.1998;Hranice st·tnÌ shora neviditeln· (znaËka na zaË·tku);1 147 2 0.02 201 7.0;1 0 1 0.02 201 7.0;1 3 2 0.02 201 7.0;n;n;1;;;;HP, SBP, SOBR
20114;13;99;4;a;n;1.1.1998;Hranice st·tnÌ shora neviditeln· (znaËka na konci);1 147 2 0.02 201 7.0;1 0 1 0.02 201 7.0;1 3 2 0.02 201 7.0;n;n;1;;;;HP, SBP, SOBR
20115;13;99;5;a;n;1.1.1998;Hranice st·tnÌ shora neviditeln· (na obou koncÌch);1 147 2 0.02 201 7.0;1 0 1 0.02 201 7.0;1 3 2 0.02 201 7.0;n;n;1;;;;HP, SBP, SOBR
20120;13;100;0;a;n;1.1.1998;Hranice st·tnÌ pohybliv·, nest·l· (bez znaËky);1 147 2 0.10;1 0 1 0.10;1 3 2 0.10;n;n;1;;;;HP, SBP, SOBR
20122;13;100;2;a;n;1.1.1998;Hranice st·tnÌ pohybliv·, nest·l· (znaËka uprost¯ed);1 147 2 0.10 201;1 0 1 0.10 201;1 3 2 0.10 201;n;n;1;;;;HP, SBP, SOBR
20123;13;100;3;a;n;1.1.1998;Hranice st·tnÌ pohybliv·, nest·l· (znaËka na zaË·tku);1 147 2 0.10 201 7.0;1 0 1 0.10 201 7.0;1 3 2 0.10 201 7.0;n;n;1;;;;HP, SBP, SOBR
20124;13;100;4;a;n;1.1.1998;Hranice st·tnÌ pohybliv·, nest·l· (znaËka na konci);1 147 2 0.10 201 7.0;1 0 1 0.10 201 7.0;1 3 2 0.10 201 7.0;n;n;1;;;;HP, SBP, SOBR
20125;13;100;5;a;n;1.1.1998;Hranice st·tnÌ pohybliv·, nest·l· (na obou koncÌch);1 147 2 0.10 201 7.0;1 0 1 0.10 201 7.0;1 3 2 0.10 201 7.0;n;n;1;;;;HP, SBP, SOBR
20130;13;101;0;a;n;1.1.1998;Hranice st·tnÌ p¯evzat· (bez znaËky);1 147 2 0.12;1 0 1 0.12;1 3 2 0.12;n;n;1;;;;HP, SBP, SOBR
20132;13;101;2;a;n;1.1.1998;Hranice st·tnÌ p¯evzat· (znaËka uprost¯ed);1 147 2 0.12 201;1 0 1 0.12 201;1 3 2 0.12 201;n;n;1;;;;HP, SBP, SOBR
20133;13;101;3;a;n;1.1.1998;Hranice st·tnÌ p¯evzat· (znaËka na zaË·tku);1 147 2 0.12 201 7.0;1 0 1 0.12 201 7.0;1 3 2 0.12 201 7.0;n;n;1;;;;HP, SBP, SOBR
20134;13;101;4;a;n;1.1.1998;Hranice st·tnÌ p¯evzat· (znaËka na konci);1 147 2 0.12 201 7.0;1 0 1 0.12 201 7.0;1 3 2 0.12 201 7.0;n;n;1;;;;HP, SBP, SOBR
20135;13;101;5;a;n;1.1.1998;Hranice st·tnÌ p¯evzat· (na obou koncÌch);1 147 2 0.12 201 7.0;1 0 1 0.12 201 7.0;1 3 2 0.12 201 7.0;n;n;1;;;;HP, SBP, SOBR
20140;13;102;0;a;n;1.1.1998;Hranice st·tnÌ sporn· (bez znaËky);1 147 2 0.13;1 0 1 5;1 3 2 5;n;n;1;;;;HP, SBP, SOBR
20142;13;102;2;a;n;1.1.1998;Hranice st·tnÌ sporn· (znaËka uprost¯ed);1 147 2 0.13 201;1 0 1 5 201;1 3 2 5 201;n;n;1;;;;HP, SBP, SOBR
20143;13;102;3;a;n;1.1.1998;Hranice st·tnÌ sporn· (znaËka na zaË·tku);1 147 2 0.13 201 7.0;1 0 1 5 201 7.0;1 3 2 5 201 7.0;n;n;1;;;;HP, SBP, SOBR
20144;13;102;4;a;n;1.1.1998;Hranice st·tnÌ sporn· (znaËka na konci);1 147 2 0.13 201 7.0;1 0 1 5 201 7.0;1 3 2 5 201 7.0;n;n;1;;;;HP, SBP, SOBR
20145;13;102;5;a;n;1.1.1998;Hranice st·tnÌ sporn· (na obou koncÌch);1 147 2 0.13 201 7.0;1 0 1 5 201 7.0;1 3 2 5 201 7.0;n;n;1;;;;HP, SBP, SOBR
20150;13;103;0;a;n;1.1.1998;Hranice st·tnÌ podzemnÌ (bez znaËky);1 147 2 0.05;1 0 1 0.05;1 3 2 0.05;n;n;1;;;;HP, SBP, SOBR
20152;13;103;2;a;n;1.1.1998;Hranice st·tnÌ podzemnÌ (znaËka uprost¯ed);1 147 2 0.05 201;1 0 1 0.05 201;1 3 2 0.05 201;n;n;1;;;;HP, SBP, SOBR
20153;13;103;3;a;n;1.1.1998;Hranice st·tnÌ podzemnÌ (znaËka na zaË·tku);1 147 2 0.05 201 7.0;1 0 1 0.05 201 7.0;1 3 2 0.05 201 7.0;n;n;1;;;;HP, SBP, SOBR
20154;13;103;4;a;n;1.1.1998;Hranice st·tnÌ podzemnÌ (znaËka na konci);1 147 2 0.05 201 7.0;1 0 1 0.05 201 7.0;1 3 2 0.05 201 7.0;n;n;1;;;;HP, SBP, SOBR
20155;13;103;5;a;n;1.1.1998;Hranice st·tnÌ podzemnÌ (na obou koncÌch);1 147 2 0.05 201 7.0;1 0 1 0.05 201 7.0;1 3 2 0.05 201 7.0;n;n;1;;;;HP, SBP, SOBR
22300;14;104;0;n;a;1.1.1998;Hranice chr·nÏnÈho ˙zemÌ;4 149 0 0.18;4 0 0 0.18;4 5 0 0.18;n;a;1;;;;DPM, SBM
22400;14;105;0;n;a;1.1.1998;Hranice ochrannÈho p·sma;4 149 0 0.19;4 0 0 0.19;4 5 0 0.19;n;a;1;;;;DPM, SBM
1040;15;202;0;n;n;1.1.1998;Linie obvod˘ bonitovan˝ch a nebonitovan˝ch ploch;11 152 0 0;11 8 0 0;11 8 0 0;n;n;1;;;;HBPEJ, SBM
1042;15;203;0;n;n;1.1.1998;KÛd BPEJ;11 152 0 0 2.5 23 2 1.75;11 8 0 0 2.5 23 2 1.75;11 8 0 0 2.5 23 2 1.75;n;n;4;;;;OBPEJ
1043;15;207;0;n;n;1.1.1998;KÛd nebonitovanÈ plochy;11 152 1 0 2.5 23 2 1.75;11 8 1 0 2.5 23 2 1.75;11 8 1 0 2.5 23 2 1.75;a;n;4;;;;
1050;16;210;0;n;n;1.1.1998;Neza¯azen· linie po migraci;12 153 1 0;12 9 1 0;12 9 1 0;n;n;1;1.1.1999;;;
1051;16;211;0;n;n;1.1.1998;Neza¯azen˝ text po migraci;12 153 1 0 2.0 1 2 1.5;12 9 1 0 2.0 1 2 1.5;12 9 1 0 2.0 1 2 1.5;n;n;4;1.1.1999;;;
1052;16;212;0;n;n;1.1.1998;Neza¯azen˝ symbol po migraci;12 153 1 0 999;12 9 1 0 999;12 9 1 0 999;n;n;7;1.1.1999;;;
1019;16;209;0;n;a;1.1.1998;PopisnÈ parcelnÌ ËÌslo (volnÈ);7 144 0 0 1.7 23 2 1.5;7 0 0 0 1.7 23 2 1.5;7 0 0 0 1.7 23 2 1.5;n;n;4;1.1.1999;;;DPM
1028;16;213;0;n;a;1.1.1998;»·ra pro umÌstÏnÌ öipky (voln·);7 151 0 0;7 0 0 0;7 5 0 0;n;a;1;1.1.1998;;;DPM, SBM
1029;16;214;0;n;a;1.1.1998;äipka k parcelnÌmu ËÌslu (voln·);7 151 0 0 1029;7 0 0 0 1029;7 5 0 0 1029;n;n;7;1.1.1998;;;
22000;4;33;0;a;n;18.12.2000;Hranice - vnit¯nÌ kresba bez topologie;4 148 0 0;4 0 0 0;4 4 0 0;a;a;1;;;;DPM, SBP, SOBR
21999;1;300;0;a;a;17.12.2001;Hranice parcely p¯evzat· z map d¯ÌvÏjöÌch pozemkov˝ch evidencÌ;1 146 1 0;1 0 1 0;1 2 1 0;n;n;1;;;;HP, SBP, SOBR
